,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition
7245,118125.0,2,1.0,790,7153,1.0,4
7246,212000.0,2,1.0,790,7153,1.0,4
7247,428900.0,4,2.5,2820,5056,2.0,3
7248,510000.0,3,2.0,1850,9600,1.0,3
7249,416000.0,3,1.5,1110,9762,1.0,4
7250,950000.0,4,3.0,3230,438213,2.0,3
7251,204000.0,3,1.5,1460,7140,1.0,4
7252,7700000.0,6,8.0,12050,27600,2.5,4
7253,878000.0,4,2.5,3480,13421,2.0,3
7254,1045000.0,4,3.0,3560,4000,3.0,3
7255,350000.0,2,1.0,840,5551,1.0,3
7256,659500.0,3,1.75,1820,5500,1.0,4
7257,395000.0,3,2.5,1630,15200,1.0,3
7258,308950.0,4,2.5,1920,8562,2.0,4
7259,410000.0,3,2.0,1750,2550,1.0,3
7260,710000.0,4,3.0,2750,7500,1.0,5
7261,175000.0,1,1.0,620,8685,1.0,4
7262,508800.0,3,2.0,1720,10098,1.0,4
7263,606400.0,3,3.0,1800,5000,1.5,3
7264,245100.0,3,1.75,1300,7958,1.0,3
7265,540000.0,3,2.5,1970,14876,1.0,3
7266,415000.0,3,1.5,1740,9046,1.0,3
7267,469500.0,4,2.75,1930,13041,1.0,4
7268,195000.0,3,1.75,1190,14777,1.0,4
7269,1615000.0,4,3.25,4250,12281,2.0,3
7270,1450000.0,4,3.5,4360,24603,2.0,3
7271,1200000.0,3,2.5,3420,16622,1.0,3
7272,1065000.0,4,3.75,4260,9800,2.0,3
7273,555500.0,2,1.0,920,10000,1.0,4
7274,440000.0,3,1.0,1040,4000,1.0,3
7275,485000.0,3,1.0,1260,7250,1.0,3
7276,693000.0,3,2.5,2460,12028,2.0,3
7277,295000.0,3,1.0,830,3386,1.0,3
7278,700000.0,3,2.5,2060,10650,1.0,5
7279,767500.0,2,1.75,2210,9374,1.0,4
7280,800000.0,6,4.25,5480,189050,2.0,4
7281,440000.0,3,2.0,1860,217800,2.0,3
7282,600000.0,3,2.5,1350,187313,1.0,4
7283,1160000.0,4,2.5,2790,5450,2.0,3
7284,506000.0,2,1.0,1570,8210,1.0,4
7285,474950.0,4,1.75,2030,15400,1.0,3
7286,654000.0,3,2.5,2570,5500,1.0,4
7287,710000.0,2,1.0,1210,6000,1.0,4
7288,620000.0,4,2.25,1530,7845,1.0,4
7289,390000.0,3,2.0,1510,10827,2.0,3
7290,550000.0,3,2.25,1720,9600,1.0,4
7291,353000.0,3,1.75,2190,7021,1.0,4
7292,465000.0,4,2.5,3030,47958,1.0,3
7293,279900.0,3,2.0,1410,6600,1.0,4
7294,700000.0,2,1.75,1679,577605,2.0,3
7295,395000.0,4,1.0,1980,10350,1.0,4
7296,375000.0,4,2.5,1900,9428,2.0,3
7297,547000.0,4,1.0,1720,2800,1.5,4
7298,525000.0,5,3.25,2480,10277,2.0,5
7299,285000.0,3,1.0,1210,4731,1.5,3
7300,570000.0,2,1.75,1540,4025,1.0,4
7301,409000.0,3,2.5,2740,9168,2.0,3
7302,260000.0,4,2.5,1811,4381,2.0,3
7303,348000.0,4,2.5,2720,7697,1.0,4
7304,389000.0,4,1.0,1520,9800,1.5,4
7305,445000.0,4,2.75,2160,7200,1.0,4
7306,400000.0,3,1.75,1390,4602,1.0,3
7307,302000.0,4,2.5,1740,7895,2.0,3
7308,798000.0,3,2.5,2849,9588,2.0,3
7309,335000.0,2,1.0,1440,8842,1.0,3
7310,585000.0,4,2.5,3000,6892,2.0,3
7311,2500000.0,4,4.0,3330,24354,1.0,4
7312,555000.0,4,2.25,1720,2300,1.0,3
7313,3100000.0,3,3.0,3920,13085,2.0,4
7314,295000.0,3,2.5,1500,3060,2.0,3
7315,265000.0,4,1.5,2050,7100,1.0,3
7316,330000.0,4,2.0,1180,7275,1.0,3
7317,286000.0,4,1.5,1600,5750,2.0,4
7318,305000.0,3,2.5,1260,895,3.0,3
7319,970000.0,2,1.0,1290,5376,1.0,3
7320,525000.0,4,2.0,2680,14157,1.0,3
7321,355000.0,3,1.75,2370,9750,1.0,4
7322,469950.0,5,2.5,2310,8303,1.0,3
7323,435000.0,4,1.0,1450,8800,1.0,4
7324,363500.0,4,2.5,2680,7700,2.0,4
7325,595000.0,2,1.5,1030,4500,1.0,3
7326,275000.0,3,1.0,1320,11090,1.0,3
7327,295000.0,2,1.0,670,7952,1.0,4
7328,345000.0,3,2.25,2670,37089,2.0,3
7329,485000.0,3,2.25,2440,47916,2.0,3
7330,1245000.0,5,2.5,3370,8113,2.0,3
7331,340500.0,2,1.0,940,5413,1.0,3
7332,280000.0,3,1.0,1100,5132,1.0,3
7333,449888.0,3,2.25,2520,78408,2.0,3
7334,483000.0,2,1.75,1400,4720,1.0,4
7335,445500.0,3,1.75,1880,9360,1.0,4
7336,379900.0,5,3.5,2800,7350,2.0,3
7337,599950.0,4,3.5,2500,3080,2.0,3
7338,215000.0,3,1.0,810,5240,1.0,3
7339,263000.0,3,2.5,1720,6847,2.0,3
7340,565000.0,4,1.0,2170,12100,1.0,5
7341,950000.0,5,3.0,4530,258746,1.5,4
7342,395000.0,4,1.0,1440,8320,1.5,3
7343,1535000.0,4,3.25,2850,4100,2.0,3
7344,922000.0,4,2.5,2620,14126,1.0,4
7345,330000.0,3,2.5,1676,18778,2.0,3
7346,1525000.0,4,3.75,5850,35070,2.0,4
7347,323000.0,3,1.75,1910,8329,1.0,3
7348,554000.0,2,2.0,1670,4996,1.0,3
7349,500000.0,3,2.0,2050,11454,1.0,3
7350,775000.0,5,3.5,3730,16679,1.0,3
7351,340000.0,4,1.75,1800,5210,1.0,5
7352,560000.0,4,1.75,2230,6838,1.0,3
7353,304000.0,3,2.5,1670,5298,2.0,3
7354,279900.0,3,1.0,1400,10800,1.0,3
7355,315000.0,5,3.0,2110,10766,2.0,3
7356,849000.0,4,2.0,2160,6300,1.5,4
7357,325000.0,3,1.75,2420,14862,1.0,3
7358,786000.0,4,3.5,3320,8808,2.0,3
7359,384000.0,5,2.75,3220,8160,2.0,3
7360,907000.0,3,1.5,1340,6000,1.5,3
7361,700000.0,3,2.5,2490,23891,2.0,3
7362,269500.0,3,2.0,1640,8395,1.0,4
7363,269000.0,3,2.25,1420,7297,1.0,3
7364,749950.0,4,2.5,3340,123600,2.0,3
7365,325000.0,3,2.75,1580,4007,2.0,3
7366,1150000.0,3,1.5,2170,16600,1.0,3
7367,406000.0,3,1.5,1370,7853,1.0,4
7368,650000.0,4,2.5,2840,9354,2.0,3
7369,295000.0,3,1.75,1940,7500,1.5,4
7370,375000.0,4,2.0,1757,19370,1.0,5
7371,395000.0,2,1.0,980,5100,1.0,4
7372,609000.0,6,3.0,2470,9267,2.0,3
7373,510000.0,3,1.75,1610,11950,1.0,3
7374,190000.0,3,2.25,1590,11745,1.0,3
7375,250000.0,1,1.0,780,1033,1.0,3
7376,295000.0,3,1.5,720,7450,1.0,1
7377,740000.0,3,1.5,1630,4080,1.5,4
7378,323000.0,3,1.0,1590,7759,2.0,4
7379,713000.0,3,2.75,2310,1850,2.0,3
7380,1070000.0,3,1.75,2320,6090,2.0,3
7381,460000.0,3,1.75,1660,9900,2.0,3
7382,880000.0,3,1.75,2070,5000,1.5,3
7383,585000.0,4,1.75,2500,7000,1.0,3
7384,249950.0,2,1.0,940,8532,1.0,4
7385,450000.0,3,2.5,1990,3478,2.0,3
7386,450000.0,3,2.5,2620,14096,2.0,4
7387,1775000.0,4,3.25,3730,7071,3.0,3
7388,350000.0,3,3.25,1600,1298,3.0,3
7389,292500.0,3,2.5,2095,3438,2.0,3
7390,879000.0,4,2.75,4230,31747,2.0,4
7391,1184000.0,4,2.5,3200,7500,1.5,5
7392,584999.0,4,2.75,2050,17859,1.0,4
7393,366000.0,4,2.75,2020,8093,1.0,5
7394,987500.0,4,2.25,3270,15760,1.0,4
7395,300000.0,3,1.0,1320,7200,1.0,4
7396,299000.0,2,1.75,1270,7800,1.0,4
7397,560000.0,4,1.75,1980,2700,1.5,3
7398,695000.0,3,2.5,2620,51354,2.0,3
7399,360000.0,4,1.75,1750,18810,1.0,3
7400,183500.0,3,1.0,1040,8892,1.0,4
7401,311000.0,3,1.75,1900,3000,1.5,5
7402,263000.0,3,1.75,1660,7210,1.0,4
7403,269000.0,3,1.75,1530,7930,1.0,5
7404,1600000.0,4,3.5,4280,9583,2.0,3
7405,564000.0,4,2.5,2870,6658,2.0,3
7406,425000.0,3,2.5,2540,5612,2.0,3
7407,679000.0,4,2.75,2100,4480,1.5,4
7408,410000.0,3,2.0,1740,9300,1.0,4
7409,340000.0,4,2.5,2441,7316,2.0,3
7410,360000.0,3,1.75,1810,7200,1.0,5
7411,450000.0,3,1.5,2060,44866,1.0,3
7412,552000.0,4,2.75,3160,8429,1.0,4
7413,294000.0,4,2.0,2930,12840,1.5,4
7414,663500.0,2,1.0,1310,5200,1.0,3
7415,1975000.0,6,4.5,4800,9097,2.0,3
7416,175409.0,4,1.5,1450,5530,1.0,4
7417,459000.0,4,3.0,1900,9077,2.0,3
7418,339950.0,3,1.0,1050,5402,1.5,4
7419,393000.0,5,1.75,1610,15246,1.0,3
7420,275500.0,2,1.0,720,11400,1.0,5
7421,485000.0,3,1.0,1020,9835,1.0,5
7422,250000.0,3,1.0,1250,7920,1.0,4
7423,935100.0,4,3.5,3200,8049,1.0,3
7424,245000.0,3,1.0,990,9599,1.0,4
7425,670000.0,4,2.5,2850,25993,2.0,4
7426,1393000.0,3,3.5,4240,21578,2.0,3
7427,440000.0,4,1.75,2800,49149,1.0,4
7428,1248000.0,2,2.5,2310,3313,2.0,3
7429,203000.0,3,1.75,1490,8000,1.0,4
7430,583000.0,4,2.5,1840,4011,2.0,3
7431,575000.0,3,1.0,1740,9163,1.0,3
7432,2575000.0,4,3.5,3280,3800,2.0,3
7433,1600000.0,5,3.5,4050,20925,2.0,3
7434,312500.0,4,2.5,2160,8755,2.0,3
7435,455000.0,3,2.75,2720,31314,3.0,3
7436,1310000.0,5,3.0,3650,16600,1.0,4
7437,605000.0,4,2.25,1750,6120,1.0,3
7438,325000.0,3,2.25,2450,49658,1.0,3
7439,630000.0,3,1.75,1940,7306,1.0,3
7440,928950.0,4,3.75,3280,6000,2.0,3
7441,489950.0,3,1.75,2480,10804,1.0,3
7442,550000.0,3,2.25,2120,18255,1.0,3
7443,237000.0,3,2.0,1710,7920,1.0,3
7444,390000.0,3,2.5,1690,10113,1.0,3
7445,665000.0,3,2.5,2190,10370,2.0,3
7446,277000.0,4,3.0,1960,5160,1.0,3
7447,545000.0,3,1.0,1510,5000,1.5,3
7448,615000.0,3,2.5,1490,1410,2.0,3
7449,343000.0,3,1.75,2210,7920,1.0,3
7450,597000.0,4,2.5,2340,7877,2.0,3
7451,600000.0,3,1.0,940,19000,1.0,3
7452,479000.0,3,1.75,1470,6018,1.0,3
7453,292000.0,3,1.75,1650,14633,1.0,4
7454,265000.0,3,1.5,1400,6527,1.0,3
7455,623000.0,4,2.5,2710,49044,2.0,3
7456,486000.0,4,2.5,2150,39449,1.0,3
7457,520500.0,3,2.0,1900,8100,1.0,4
7458,1300000.0,4,3.5,4380,74052,1.0,3
7459,825000.0,4,1.0,2290,6300,1.5,4
7460,259900.0,3,1.75,1690,7953,1.0,3
7461,1170000.0,5,2.75,3090,12031,1.0,5
7462,245000.0,2,1.0,1120,5650,1.0,3
7463,830200.0,3,2.5,2680,4990,1.0,5
7464,650000.0,4,2.5,2400,7351,2.0,3
7465,305000.0,4,2.0,1610,6250,1.0,4
7466,599000.0,5,2.5,3470,12003,2.0,3
7467,272000.0,4,2.5,2070,6175,2.0,3
7468,415000.0,3,2.5,2420,10733,2.0,3
7469,319000.0,4,2.25,2380,7400,1.0,4
7470,425000.0,4,1.75,2120,15920,1.0,4
7471,297500.0,4,2.5,2190,8100,1.0,4
7472,725000.0,4,2.5,2740,12899,2.0,4
7473,325000.0,3,2.5,1830,7585,2.0,4
7474,460000.0,3,1.75,1370,8467,1.0,4
7475,396480.0,3,1.0,1000,10800,1.0,3
7476,1025000.0,3,1.0,2050,4800,2.0,3
7477,370000.0,3,2.75,1750,9166,1.0,4
7478,260656.0,3,1.0,1620,13803,1.0,4
7479,431000.0,3,2.5,1710,12677,2.0,3
7480,320000.0,3,1.0,1060,5000,1.0,3
7481,296500.0,3,2.75,2170,7900,1.0,4
7482,679000.0,4,2.5,3080,8451,1.0,3
7483,359000.0,3,3.0,1320,1071,2.0,3
7484,330000.0,4,3.0,1920,12040,1.0,3
7485,350000.0,4,2.5,2440,4000,2.0,3
7486,242000.0,3,1.5,1640,8922,1.0,4
7487,692500.0,3,2.5,2420,198198,2.0,3
7488,441000.0,2,1.5,1190,3400,1.0,3
7489,765000.0,4,2.5,2910,15016,2.0,3
7490,375000.0,2,1.0,1010,4050,1.0,3
7491,365000.0,3,1.75,2080,7800,1.0,5
7492,580000.0,2,1.5,1990,6000,1.0,3
7493,1605000.0,4,3.5,3920,19088,1.0,3
7494,841000.0,4,2.5,3080,13870,2.0,4
7495,515000.0,5,3.0,2670,11761,1.0,3
7496,565000.0,5,2.5,4320,107157,1.0,4
7497,365000.0,2,1.5,1200,6380,1.0,3
7498,295000.0,3,1.5,1640,7222,2.0,4
7499,406500.0,2,1.0,870,5750,1.0,4
7500,614905.0,3,2.5,2410,7225,2.0,3
7501,1398000.0,5,2.25,2640,14959,1.0,4
7502,250000.0,2,1.0,990,10556,2.0,3
7503,549000.0,5,1.0,1500,3978,2.0,3
7504,397000.0,4,2.5,1790,6590,2.0,3
7505,184000.0,3,1.75,1490,10125,1.0,4
7506,2500000.0,4,3.25,3960,16224,2.0,3
7507,499100.0,3,1.5,1620,5108,1.0,3
7508,676101.0,4,1.5,2270,6010,1.0,3
7509,290000.0,3,1.0,1150,8145,1.0,4
7510,390000.0,4,1.75,2180,7560,1.0,4
7511,465000.0,3,1.0,910,4500,1.0,3
7512,470000.0,3,2.75,2770,54707,1.5,3
7513,435000.0,3,1.0,940,7590,1.0,4
7514,415000.0,3,1.75,2410,8944,1.0,4
7515,450000.0,3,2.0,1010,2820,1.5,3
7516,645000.0,3,2.5,2120,196995,1.0,3
7517,231000.0,4,2.0,1530,6375,2.0,3
7518,358000.0,3,1.5,1810,100188,1.0,5
7519,330000.0,3,1.0,1040,11900,1.0,5
7520,229950.0,2,1.5,1160,1848,2.0,3
7521,403250.0,2,1.5,1430,8137,1.0,3
7522,470000.0,3,2.5,2280,6134,2.0,3
7523,239000.0,3,1.0,1200,7810,1.0,4
7524,579000.0,4,1.5,2480,6000,1.0,3
7525,380500.0,3,2.0,1270,1348,3.0,3
7526,614285.0,5,2.75,2730,6401,2.0,3
7527,376000.0,2,2.0,1340,1635,2.0,3
7528,290000.0,3,1.0,1240,9300,1.0,3
7529,487000.0,4,2.25,2400,7000,1.0,4
7530,935000.0,4,2.0,1220,7489,2.0,3
7531,255000.0,4,2.5,2163,5882,2.0,3
7532,380000.0,2,2.5,1860,3504,2.0,3
7533,450000.0,2,1.0,810,4368,1.0,3
7534,622000.0,3,2.5,1950,7481,2.0,3
7535,292500.0,3,2.25,1390,6004,2.0,3
7536,1320000.0,4,3.0,2120,3600,2.0,4
7537,410000.0,4,2.0,1510,3240,1.0,5
7538,160000.0,3,1.75,1010,5355,1.0,3
7539,809000.0,4,1.5,1840,4337,2.0,4
7540,183750.0,5,2.75,1650,5453,1.0,3
7541,411000.0,5,1.75,2860,12293,1.0,4
7542,1050000.0,3,1.75,2650,5512,2.0,3
7543,625000.0,2,1.0,1100,4160,1.0,3
7544,305000.0,3,2.25,1646,9519,2.0,3
7545,915000.0,4,4.5,5250,48352,2.0,3
7546,317000.0,3,1.5,1390,8300,1.0,4
7547,165000.0,2,1.0,780,6380,1.0,3
7548,575000.0,2,1.0,1490,6000,1.0,3
7549,219900.0,3,1.0,970,7742,1.0,4
7550,1485000.0,4,3.25,3730,7200,2.0,3
7551,300000.0,3,1.0,1090,9900,1.0,4
7552,520000.0,3,1.75,1940,219527,1.0,3
7553,310000.0,4,2.25,1780,8820,1.0,4
7554,322500.0,3,2.0,1190,6445,1.0,3
7555,320000.0,4,2.25,2000,10374,2.0,4
7556,440000.0,3,2.5,1390,4997,2.0,3
7557,578000.0,3,1.0,1500,4500,1.0,3
7558,382000.0,2,1.5,1070,877,3.0,3
7559,535000.0,3,2.5,1720,4006,2.0,3
7560,679000.0,4,2.5,3680,7236,2.0,3
7561,258900.0,3,2.25,1400,10436,1.0,4
7562,563000.0,3,1.5,1730,9509,2.0,3
7563,562000.0,5,3.0,2795,15101,2.0,3
7564,725000.0,4,1.75,2000,3750,1.0,5
7565,236775.0,3,2.5,1830,8372,2.0,3
7566,860000.0,4,3.5,3380,8098,1.0,5
7567,270000.0,3,1.5,1500,6337,1.0,5
7568,621000.0,4,2.75,1950,6930,1.0,4
7569,527900.0,3,2.5,2490,5928,2.0,3
7570,395000.0,4,2.25,1780,10748,2.0,4
7571,320000.0,3,2.0,1110,10500,1.0,5
7572,300000.0,4,2.5,2500,4750,2.0,3
7573,320000.0,3,1.75,1480,7225,1.0,4
7574,625000.0,3,2.25,2570,47480,1.0,3
7575,505000.0,2,1.0,810,5060,1.0,3
7576,300000.0,4,2.5,2700,10814,1.0,4
7577,363000.0,4,2.5,2180,9281,2.0,3
7578,1700000.0,4,3.5,4330,15335,2.0,4
7579,1146800.0,4,3.5,4210,10308,2.0,3
7580,680000.0,4,2.5,2880,9202,1.0,3
7581,678940.0,5,2.25,2610,4080,2.0,5
7582,299000.0,3,1.75,2010,8065,1.0,4
7583,379900.0,4,1.75,1500,11600,1.0,4
7584,205000.0,3,1.0,1290,6566,1.0,5
7585,387500.0,4,1.0,1320,4440,1.5,3
7586,256000.0,3,1.0,1290,4720,1.0,3
7587,548000.0,4,2.5,2440,11005,2.0,3
7588,163000.0,3,1.75,1290,4811,1.0,3
7589,367500.0,2,2.0,1030,600,2.0,3
7590,390000.0,3,2.25,1640,2875,2.0,3
7591,415000.0,4,2.5,1160,16008,1.0,4
7592,449000.0,4,2.25,2230,8440,2.0,4
7593,460000.0,5,2.0,1910,12264,1.0,4
7594,395000.0,4,2.0,1980,15354,1.0,3
7595,300000.0,3,2.0,1470,16500,1.0,3
7596,345000.0,3,1.75,1520,7439,1.0,4
7597,825000.0,3,1.75,1930,8442,1.0,4
7598,539950.0,3,2.5,1330,2180,3.0,3
7599,410000.0,4,2.0,1580,9581,1.0,3
7600,245000.0,3,1.0,1370,6000,1.0,3
7601,482000.0,4,2.75,3010,15750,1.0,4
7602,270000.0,3,1.75,1390,9000,1.0,4
7603,475000.0,3,1.75,1330,14560,1.0,3
7604,445800.0,3,2.0,1320,6500,1.0,3
7605,518000.0,4,3.0,2430,11670,1.0,4
7606,785000.0,2,0.75,1260,4800,1.5,4
7607,430000.0,3,2.5,1690,1310,2.0,3
7608,715000.0,4,1.75,3420,7200,1.0,5
7609,560000.0,3,1.5,2790,6900,1.0,3
7610,449000.0,3,1.75,1270,6600,1.5,5
7611,805000.0,4,2.5,2910,9000,2.0,3
7612,296000.0,3,2.5,1560,5845,2.0,3
7613,275000.0,2,1.0,770,4840,1.0,4
7614,419950.0,3,1.75,1770,16909,1.0,5
7615,285000.0,3,1.75,1100,1307,2.0,3
7616,775000.0,3,2.5,2890,8470,2.0,3
7617,288250.0,3,1.75,2110,15400,1.0,3
7618,257000.0,2,1.75,1220,2268,1.0,4
7619,377000.0,1,1.0,950,10585,1.5,3
7620,550000.0,2,1.0,1420,3100,1.0,3
7621,339000.0,3,1.0,1100,4128,1.0,4
7622,481500.0,3,1.75,2140,6000,1.0,3
7623,224500.0,3,1.75,1300,7735,1.0,4
7624,260000.0,3,1.0,1790,11884,1.0,3
7625,865000.0,2,1.0,1470,5400,1.5,3
7626,730000.0,5,3.0,2500,11779,1.0,4
7627,550000.0,2,1.0,980,3080,1.5,3
7628,645000.0,3,2.0,2130,4000,2.0,3
7629,250000.0,3,1.75,1360,16000,1.0,3
7630,507200.0,3,3.5,1630,1329,2.0,3
7631,380000.0,4,2.5,2500,11070,1.0,4
7632,540000.0,4,1.75,2260,19500,1.0,3
7633,738500.0,3,2.5,2300,6009,1.0,3
7634,206000.0,3,1.0,1060,10350,1.0,4
7635,265000.0,2,1.0,940,9458,1.0,3
7636,190000.0,1,0.75,780,77603,1.0,1
7637,339900.0,3,1.0,1200,9087,1.0,5
7638,250000.0,6,2.5,2590,10890,1.0,4
7639,416500.0,3,1.0,1100,4184,1.0,4
7640,575000.0,4,2.5,2890,9775,2.0,3
7641,385000.0,3,1.75,1230,7500,1.0,3
7642,253000.0,3,1.0,1030,6250,1.0,3
7643,460000.0,3,1.0,1140,4600,1.0,3
7644,1445000.0,4,2.5,3200,3600,3.0,4
7645,492000.0,2,1.0,950,6000,1.0,3
7646,275000.0,4,2.0,1960,30480,1.0,4
7647,542500.0,5,3.25,3010,1074218,1.5,5
7648,345000.0,2,1.0,1080,7775,1.0,3
7649,575000.0,4,2.75,2730,35075,1.0,3
7650,275000.0,5,2.5,2570,17234,1.0,3
7651,510000.0,6,4.5,3300,7561,2.0,3
7652,2538000.0,4,3.5,4350,6000,2.0,5
7653,830000.0,3,3.5,3820,145054,2.0,3
7654,640000.0,4,2.5,2260,5172,2.0,3
7655,702000.0,4,2.75,3880,15025,2.0,3
7656,960000.0,3,2.5,2010,6857,1.0,4
7657,190000.0,3,1.0,950,7610,1.0,3
7658,500000.0,3,2.25,1730,13040,1.0,4
7659,529000.0,3,2.5,3070,22098,2.0,3
7660,435000.0,3,1.75,1500,8173,1.0,3
7661,670000.0,3,1.75,2160,5760,1.0,4
7662,365000.0,3,2.25,1960,1985,2.0,3
7663,1270000.0,5,3.0,3950,9520,1.0,3
7664,465000.0,3,1.0,1100,145490,1.5,4
7665,285000.0,3,1.5,1400,7582,1.0,3
7666,219950.0,3,1.0,1020,4960,1.5,3
7667,220000.0,3,1.5,1600,10548,1.0,4
7668,1465000.0,6,4.5,4230,6420,2.0,4
7669,1112750.0,5,3.5,3090,3600,2.0,3
7670,694000.0,2,2.5,2320,9311,1.0,3
7671,620000.0,3,2.5,2440,10363,2.0,3
7672,415000.0,3,1.0,2020,19210,1.0,3
7673,765000.0,3,3.0,3270,38088,2.0,3
7674,864000.0,4,1.75,2260,6600,1.0,5
7675,385000.0,5,2.0,2020,4000,2.0,3
7676,725000.0,3,1.0,1000,19969,1.0,3
7677,545000.0,4,2.25,2030,11585,1.0,4
7678,299900.0,3,1.75,1730,9893,1.0,4
7679,639500.0,3,1.75,2010,8072,1.0,4
7680,345000.0,4,1.5,1540,7168,1.0,3
7681,1125000.0,6,4.0,5330,18116,2.0,3
7682,345000.0,2,1.0,960,2700,1.0,3
7683,600000.0,3,2.0,1460,2800,1.0,4
7684,355000.0,4,1.75,2160,7417,1.0,4
7685,698000.0,3,2.75,2640,11957,1.5,3
7686,566000.0,4,2.25,2170,7737,2.0,3
7687,449950.0,3,2.5,1530,3840,2.0,3
7688,404600.0,3,1.0,1570,7727,1.0,4
7689,258000.0,3,1.0,1490,7435,1.0,3
7690,415000.0,4,2.0,1960,10559,2.0,4
7691,320000.0,4,2.25,2190,9020,2.0,3
7692,295000.0,3,2.5,1690,4102,2.0,3
7693,389000.0,5,2.0,2330,10750,1.0,4
7694,299900.0,3,1.75,1470,27000,1.0,3
7695,394000.0,3,2.5,2550,5349,2.0,3
7696,762000.0,4,2.0,2130,5500,1.5,5
7697,697000.0,4,2.75,3650,48351,1.5,4
7698,485000.0,3,2.5,3340,70131,2.0,3
7699,189900.0,2,1.0,800,5600,1.0,5
7700,2150000.0,3,2.75,3470,9610,3.0,3
7701,345000.0,3,1.5,1030,6969,1.0,4
7702,376500.0,3,2.0,1630,7800,1.0,5
7703,775000.0,3,2.0,2010,7017,2.0,3
7704,450000.0,3,1.0,1360,3737,1.5,4
7705,760000.0,4,2.25,2040,8315,1.0,4
7706,569000.0,4,2.5,2830,10954,2.0,3
7707,500000.0,3,1.5,2040,6750,1.0,3
7708,592500.0,2,2.0,1340,5350,1.5,3
7709,620000.0,4,2.5,2130,9139,2.0,3
7710,1000000.0,5,4.25,3920,16258,2.0,3
7711,815000.0,3,2.5,2415,2186,2.0,3
7712,775000.0,5,2.75,3750,12077,2.0,3
7713,340000.0,3,1.0,1010,7500,1.0,4
7714,458000.0,2,1.75,990,5850,1.0,4
7715,250000.0,2,1.5,1200,5773,2.0,3
7716,151600.0,2,1.0,1060,16988,1.0,3
7717,515000.0,4,2.5,3200,6473,2.0,3
7718,216000.0,2,1.0,1810,10360,1.0,3
7719,245000.0,3,1.75,1670,24650,1.0,4
7720,645000.0,3,2.75,1850,16960,1.0,4
7721,249900.0,3,1.0,1100,5000,1.0,3
7722,410000.0,3,1.75,1660,6250,1.0,3
7723,499000.0,6,1.75,2400,7500,1.5,3
7724,790000.0,5,3.25,2900,12160,1.0,4
7725,458000.0,1,2.25,2140,10350,1.0,3
7726,925000.0,4,2.5,2670,5100,2.0,3
7727,152000.0,3,1.0,1090,3264,1.0,4
7728,402000.0,3,2.5,1970,12205,2.0,4
7729,340000.0,2,2.0,1250,1178,2.0,3
7730,1250000.0,4,2.5,4040,11350,2.0,4
7731,775000.0,4,2.5,3220,38448,2.0,3
7732,299800.0,2,1.0,1310,2814,1.0,3
7733,340000.0,4,2.25,2060,8400,1.0,3
7734,626000.0,3,2.25,1750,1572,2.5,3
7735,324950.0,2,1.0,1150,9186,1.0,3
7736,535500.0,3,2.5,2050,4976,2.0,3
7737,817500.0,3,3.25,3230,7639,2.0,3
7738,810000.0,4,3.5,4170,4322,2.0,3
7739,565000.0,5,1.5,1940,3430,1.5,4
7740,978000.0,3,1.5,2390,4000,1.5,3
7741,530000.0,3,1.0,1440,27505,1.0,3
7742,305000.0,4,2.5,2230,6487,2.0,3
7743,345000.0,3,2.5,1210,1420,3.0,3
7744,258000.0,2,2.0,750,6553,1.5,3
7745,275000.0,4,1.0,1770,7345,1.5,3
7746,310000.0,3,1.0,1020,55756,1.0,3
7747,713250.0,3,2.0,2050,9000,1.0,4
7748,500000.0,3,1.0,2000,21780,1.0,3
7749,472000.0,3,1.75,2180,7200,1.0,4
7750,250000.0,3,1.0,920,4429,1.0,3
7751,725000.0,4,2.25,3440,14237,2.0,3
7752,345000.0,3,2.0,1610,15005,1.0,4
7753,460000.0,3,1.5,1870,15685,1.0,3
7754,440150.0,2,1.0,1110,6800,1.0,5
7755,390000.0,3,1.75,2200,8036,1.0,3
7756,375000.0,2,1.0,790,5120,1.0,3
7757,224950.0,3,1.5,1630,9282,1.0,4
7758,480000.0,3,1.5,2100,67269,1.0,4
7759,721000.0,4,2.75,2690,5400,2.0,3
7760,174000.0,2,1.0,600,4854,1.0,5
7761,170000.0,2,1.0,810,9882,1.0,3
7762,658000.0,3,1.5,1660,3190,1.5,3
7763,860000.0,3,2.0,1880,8494,1.0,4
7764,407450.0,4,1.5,2310,68824,2.0,4
7765,615000.0,4,1.5,2650,34000,2.0,4
7766,920000.0,4,3.0,3130,12381,2.0,3
7767,195000.0,2,1.0,860,10400,1.0,4
7768,269950.0,3,1.0,990,9950,1.0,5
7769,855000.0,4,3.5,4030,1024068,2.0,3
7770,620000.0,3,2.25,1780,1429,3.0,3
7771,276000.0,2,2.0,1480,6075,1.0,5
7772,329000.0,3,1.0,1140,5258,1.5,3
7773,270000.0,3,1.5,1230,7500,1.0,3
7774,440000.0,4,2.5,3080,10646,2.0,3
7775,639000.0,4,2.5,1990,8034,2.0,4
7776,403500.0,1,1.0,700,5621,1.0,4
7777,585000.0,3,2.5,1700,1156,2.0,3
7778,216000.0,2,1.0,860,9000,1.0,4
7779,1150000.0,3,2.5,3160,24437,1.0,3
7780,575000.0,3,2.0,2500,30056,1.0,5
7781,430000.0,4,2.5,3000,9460,2.0,3
